"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000632,201835,22008.679999999993
50000632,201836,22723.239999999867
50000632,201837,21689.100000000053
50000632,201838,24481.220000000012
50000632,201839,23617.59999999994
50000632,201840,22792.84000000004
50000632,201841,19445.08000000002
50000632,201842,19753.060000000038
50000632,201843,20523.300000000057
50000632,201844,17333.880000000026
50000632,201845,18845.940000000035
50000632,201846,20483.280000000013
50000632,201847,21222.19999999998
50000632,201848,29265.06000000001
50000632,201849,21759.860000000066
50000632,201850,18559.420000000013
50000632,201851,15863.00000000005
50000632,201852,15509.200000000026
50000632,201901,17948.100000000017
50000632,201902,20526.77999999998
50000632,201903,24266.039999999986
50000632,201904,24864.019999999855
50000632,201905,23246.399999999965
50000632,201906,25344.259999999926
50000632,201907,23904.699999999993
50000632,201908,23465.05999999998
50000632,201909,14690.279999999999
50000632,201910,23901.799999999977
50000632,201911,24417.419999999973
50000632,201912,25153.439999999835
50000632,201913,25997.339999999982
50000632,201914,17397.09999999997
50000632,201915,16659.340000000007
50000632,201916,13429.900000000009
50000632,201917,19167.25999999999
50000632,201918,21742.45999999997
50000632,201919,21694.31999999997
50000632,201920,21275.56000000001
50000632,201921,25196.35999999995
50000632,201922,21692.57999999998
50000632,201923,22822.41999999992
50000632,201924,23517.839999999924
50000632,201925,23721.99999999994
50000632,201926,25877.859999999942
50000632,201927,27644.429999999993
50000632,201928,35117.12999999992
50000632,201929,42379.49999999986
50000632,201930,38930.99999999998
50000632,201931,30538.88999999999
50000632,201932,32238.630000000052
50000632,201933,29604.090000000055
50000632,201934,31065.000000000022
50000632,201935,32720.279999999984
50000632,201936,31635.570000000018
50000632,201937,29230.170000000042
50000632,201938,30912.240000000063
50000632,201939,27134.850000000035
50000632,201940,26298.66000000004
50000632,201941,24467.250000000004
50000632,201942,28197.900000000118
50000632,201943,25867.74000000003
50000632,201944,25147.830000000005
50000632,201945,28500.00000000004
50000632,201946,28624.830000000034
50000632,201947,32222.100000000006
50000632,201948,39323.160000000076
50000632,201949,25375.26000000006
50000632,201950,24724.320000000058
50000632,201951,28375.739999999998
50000632,201952,28546.170000000053
50000632,202001,28803.520000000117
50000632,202002,34726.920000000086
50000632,202003,35012.400000000125
50000632,202004,35180.19000000008
50000632,202005,31672.090000000113
50000632,202006,24543.23999999997
50000632,202007,6334.130000000001
50000632,202008,0.02
50000632,202009,0.02
50000632,202010,0.02
50000632,202011,0.01
50000632,202012,0.01
50000632,202013,0.01
50000632,202014,0.01
50000632,202015,0.01
50000632,202016,0.01
50000632,202017,0.01
50000632,202018,0.01
50000632,202019,0.01
50000632,202020,0.01
50000632,202021,0.01
50000632,202022,0.01
50000632,202023,660.81
50000632,202024,674.22
50000632,202025,687.2900000000001
50000632,202026,1811.9299999999992
50000632,202027,15405.159999999994
50000632,202028,16235.729999999972
50000632,202029,19305.369999999995
50000632,202030,21140.420000000042
50000632,202031,17714.259999999995
50000632,202032,18552.580000000005
50000632,202033,16979.430000000033
50000632,202034,17858.850000000064
50000632,202035,19070.790000000066
50000632,202036,17431.630000000016
50000632,202037,18306.360000000033
50000632,202038,17509.040000000037
50000632,202039,21678.080000000038
50000632,202040,14366.230000000027
50000632,202041,2728.680000000001
50000632,202042,0.0
50000632,202043,0.0
50000632,202044,0.0
50000632,202045,0.0
50000632,202046,0.0
50000632,202047,0.0
50000632,202048,0.0
50000632,202104,0.0
50000632,202106,0.0
50000632,202114,0.0
50000632,202115,0.0
50000632,202116,0.0
50000632,202117,0.0
50000634,201822,0.0
50000634,201823,0.0
50000634,201824,0.0
50000634,201825,0.0
50000634,201826,0.0
50000634,201827,0.0
50000634,201828,0.0
50000634,201829,0.0
50000634,201830,0.0
50000634,201831,0.0
50000634,201832,0.0
50000634,201833,0.0
50000634,201834,0.0
50000634,201835,0.0
50000634,201836,0.0
50000634,201837,0.0
50000634,201838,0.0
50000634,201839,0.0
50000634,201840,0.0
50000634,201841,30278.41000000003
50000634,201842,42133.05000000015
50000634,201843,49896.62999999999
50000634,201844,48346.310000000136
50000634,201845,59115.02999999982
50000634,201846,61523.40000000022
50000634,201847,48998.53000000025
50000634,201848,55069.33999999978
50000634,201849,52865.740000000114
50000634,201850,47587.73000000012
50000634,201851,44842.94999999996
50000634,201852,44795.46999999999
50000634,201901,42631.36999999999
50000634,201902,53027.019999999844
50000634,201903,68147.4700000002
50000634,201904,63124.73999999959
50000634,201905,62282.100000000035
50000634,201906,59757.33999999988
50000634,201907,66317.57999999991
50000634,201908,64660.77999999976
50000634,201909,61473.51000000012
50000634,201910,57378.96000000027
50000634,201911,71579.1299999999
50000634,201912,67344.01000000001
50000634,201913,69713.39999999997
50000634,201914,58545.809999999925
50000634,201915,53270.08000000024
50000634,201916,44358.25
50000634,201917,52556.719999999994
50000634,201918,47739.18000000011
50000634,201919,48097.3900000001
50000634,201920,55422.3599999999
50000634,201921,55831.400000000045
50000634,201922,55872.749999999956
50000634,201923,62941.32999999994
50000634,201924,68334.80999999984
50000634,201925,72537.60999999965
50000634,201926,72080.72000000007
50000634,201927,82097.85000000022
50000634,201928,66844.32999999997
50000634,201929,72844.72999999997
50000634,201930,71688.10999999984
50000634,201931,68202.31000000003
50000634,201932,67098.28000000004
50000634,201933,72297.80999999982
50000634,201934,77774.06999999996
50000634,201935,78215.87999999995
50000634,201936,77687.90000000004
50000634,201937,73881.68999999994
50000634,201938,78076.98000000019
50000634,201939,86038.01999999984
50000634,201940,86095.88999999985
50000634,201941,91328.11000000003
50000634,201942,81735.5299999998
50000634,201943,79937.20999999976
50000634,201944,73404.29999999964
50000634,201945,80070.84000000005
50000634,201946,87925.36000000023
50000634,201947,68767.22999999985
50000634,201948,88737.41999999965
50000634,201949,91099.9099999997
50000634,201950,72236.34999999999
50000634,201951,69660.98999999979
50000634,201952,68361.1299999998
50000634,202001,63876.29999999989
50000634,202002,72452.44999999958
50000634,202003,70993.80999999984
50000634,202004,66399.39999999947
50000634,202005,65729.67999999983
50000634,202006,57631.359999999775
50000634,202007,54945.81999999986
50000634,202008,9332.179999999988
50000634,202009,0.0
50000634,202010,0.0
50000634,202011,0.0
50000634,202012,0.0
50000634,202013,0.0
50000634,202014,0.0
50000634,202015,0.0
50000634,202016,0.0
50000634,202017,0.0
50000634,202018,136.82999999999998
50000634,202019,246.23000000000002
50000634,202020,69.02
50000634,202021,268.67
50000634,202022,439.21
50000634,202023,3182.140000000002
50000634,202024,2635.4900000000002
50000634,202025,1457.2500000000002
50000634,202026,1714.4499999999996
50000634,202027,1570.9800000000002
50000634,202028,3031.590000000002
50000634,202029,2774.0600000000027
50000634,202030,3790.6999999999985
50000634,202031,4309.07
50000634,202032,5030.790000000001
50000634,202033,5378.310000000004
50000634,202034,3921.940000000001
50000634,202035,17748.61000000001
50000634,202036,41375.63000000001
50000634,202037,67925.70000000032
50000634,202038,37862.76999999993
50000634,202039,40492.74000000055
50000634,202040,31828.01000000004
50000634,202041,32908.130000000034
50000634,202042,28561.52000000013
50000634,202043,32225.670000000133
50000634,202044,39891.69000000009
50000634,202045,52987.34000000021
50000634,202046,65923.52000000085
50000634,202047,57466.090000000244
50000634,202048,42678.78000000017
50000634,202049,52315.349999999744
50000634,202050,52384.319999999985
50000634,202051,54218.34000000019
50000634,202052,40269.35000000022
50000634,202101,54937.630000000165
50000634,202102,40300.60999999997
50000634,202103,35500.530000000144
50000634,202104,40685.910000000214
50000634,202105,35709.14000000013
50000634,202106,34952.82000000005
50000634,202107,32794.60000000015
50000634,202108,43574.25999999999
50000634,202109,44425.23
50000634,202110,52505.619999999944
50000634,202111,49535.49000000014
50000634,202112,36867.040000000445
50000634,202113,39038.57000000048
50000634,202114,39081.870000000206
50000634,202115,35482.520000000266
50000634,202116,47126.8399999999
50000634,202117,43604.33000000001
50000634,202118,43030.18999999995
50000634,202119,43262.00999999999
50000634,202120,48388.769999999604
50000634,202121,50904.22999999988
50000634,202122,35974.37000000002
50000634,202123,30637.140000000007
50000634,202124,31012.690000000268
50000634,202125,26108.590000000044
50000634,202126,24695.880000000005
50000634,202127,30531.770000000088
50000634,202128,28227.61000000014
50000634,202129,29807.700000000114
50000634,202130,27476.539999999997
50000634,202131,28002.58000000001
50000634,202132,29259.70000000009
50000634,202133,29709.53999999995
50000634,202134,29787.539999999903
50000634,202135,36300.71000000009
50000634,202136,34225.60999999994
50000634,202137,36241.54000000001
50000634,202138,37605.30000000003
50000634,202139,39399.840000000106
50000634,202140,45226.99000000002
50000634,202141,44002.430000000146
50000634,202142,48677.53000000004
50000634,202143,43765.499999999956
50000634,202144,45153.729999999996
50000634,202145,55620.64000000016
50000634,202146,50610.350000000195
50000634,202147,46455.889999999985
50000634,202148,32786.209999999955
50000634,202149,49334.98000000017
50000634,202150,32358.09999999988
50000634,202151,34644.540000000095
50000634,202152,35188.10000000034
50000634,202201,36096.410000000265
50000634,202202,39193.61000000026
50000634,202203,50576.840000000426
50000634,202204,50124.12000000019
50000634,202205,50643.08000000035
50000634,202206,51328.34000000017
50000634,202207,54663.750000000015
50000634,202208,53906.909999999974
50000634,202209,70475.45999999973
50000634,202210,53168.98000000005
50000634,202211,53247.25000000008
50000634,202212,54215.75000000004
50000634,202213,57720.740000000114
50000634,202214,72695.34999999999
50000634,202215,57730.51999999983
50000634,202216,69682.25999999976
50000634,202217,61063.27999999996
50000634,202218,62963.22999999996
50000634,202219,53365.90000000008
50000634,202220,56491.59000000004
50000634,202221,56324.88000000002
50000634,202222,50650.38999999999
50000634,202223,71783.05999999997
50000634,202224,67945.51000000001
50000634,202225,63697.12000000002
50000634,202226,59972.010000000075
50000634,202227,59525.60000000032
50000634,202228,57400.930000000095
50000634,202229,48909.33000000014
50000634,202230,45718.96000000014
50000634,202231,43596.46000000013
50000634,202232,36357.71000000013
50000634,202233,51179.85000000011
50000634,202234,64119.179999999986
50000634,202235,70745.57
50000634,202236,65112.90999999994
50000634,202237,67859.62999999979
50000634,202238,64098.77999999994
50000634,202239,90556.76999999971
50000634,202240,71661.02000000015
50000634,202241,90533.88000000005
50000634,202242,93233.71999999986
50000634,202243,96881.66999999965
50000634,202244,88053.99000000027
50000634,202245,89979.87999999996
50000634,202246,98409.16999999993
50000634,202247,86736.29999999977
50000634,202248,66699.84000000019
50000634,202249,91751.98999999976
50000634,202250,96131.91999999966
50000634,202251,87479.3199999999
50000634,202252,78607.84000000005
50000634,202301,85001.45000000078
50000634,202302,78024.70000000077
50000634,202303,83809.27000000088
50000634,202304,95315.29000000076
50000634,202305,88055.67000000087
50000634,202306,76187.99000000108
50000634,202307,79697.74000000065
50000634,202308,75528.3500000009
50000634,202309,76095.67000000061
50000634,202310,79687.95000000052
50000634,202311,88452.29000000062
50000634,202312,92639.39000000084
50000634,202313,90633.75000000087
50000634,202314,98501.86000000105
50000634,202315,103981.12000000081
50000634,202316,96329.81000000084
50000634,202317,83945.94000000074
50000634,202318,84175.35000000084
50000634,202319,81522.38000000066
50000634,202320,84396.08000000054
50000634,202321,77659.75000000074
50000634,202322,76031.40000000046
50000634,202323,81647.74000000063
50000634,202324,80038.31000000061
50000634,202325,83382.01000000072
50000634,202326,81609.20000000062
50000634,202327,85375.26000000085
50000634,202328,91996.15000000113
50000634,202329,91828.64000000074
50000634,202330,84943.81000000071
50000634,202331,91391.20999999966
50000634,202332,74072.86000000089
50000634,202333,84960.79000000088
50000634,202334,82712.67000000099
50000634,202335,86428.47000000093
50000634,202336,78043.78000000137
50000634,202337,78995.95000000086
50000634,202338,79071.93000000084
50000634,202339,81666.66000000107
50000634,202340,102320.7100000003
50000634,202341,94935.99000000073
50000634,202342,82124.75000000077
50000634,202343,81697.08000000089
50000634,202344,82088.8600000005
50000634,202345,74966.70000000065
50000634,202346,89261.97000000055
50000634,202347,98782.28000000026
50000634,202348,77451.70000000016
50000634,202349,103741.84000000042
50000634,202350,91870.7600000002
50000634,202351,78752.65
50000634,202352,79338.84999999992
50000634,202353,82100.55000000053
50000634,202401,78789.56999999956
50000634,202402,70647.45999999964
50000634,202403,70888.20999999985
50000634,202404,86316.88000000038
50000634,202405,80122.78999999976
